sources,references,translations
"I've fallen silent again because I'm trying to be present for him, but he's probably misinterpreting things.","Je me tais à nouveau car j'essaie d'être présent pour lui, mais il interprète probablement mal les choses car il continue.","Ça me fait taire à nouveau parce que je tente d'être présent pour lui, mais il a probablement mal interprété les choses."
"""Then I guess I should give this to someone else,"" came the softly murmured words that had her swallowing hard as she looked up and found Devyn standing in her doorway.","Alors, je devrais donner ça à quelqu'un d'autre, les mots doucement murmurés qui la firent déglutir alors qu'elle levait les yeux et trouvait Devyn dans l'embrasure de sa porte.","Ça veut dire que je devrais le donner à quelqu'un d'autre, lui demanda-t-elle en murmurant doucement ce qui la fit déglutir difficilement alors qu'elle le regardait en train de se tenir dans son couloir."
"I reach up and slide a hand into his hair, run my other fingers along the dips and curves of his back.","Je me lève et glisse une main dans ses cheveux, je passe mes autres doigts le long des creux et des courbes de son dos.","Je tend une main et glisse une dans ses cheveux, je passe mes autres doigts le long des courbes et des creux de son dos."
"""Let the human go.""",Laisse partir l'humain.,Laisse tomber le humain.
"""Why did it have to be Luke?",Pourquoi fallait-il que ce soit Luke ?,Ça aurait dû être quelqu'un d'autre ?
"The beach lay in darkness, and Inna could lurk anywhere among the dunes or pier remains.","La plage était plongée dans l'obscurité, et Inna pouvait se cacher n'importe où parmi les dunes ou les vestiges de la jetée.","La plage était dans l'obscurité, et Inna pouvait se cacher n'importe où parmi les dunes ou les restes des piers."
Chapter 34,Chapitre 34,34e chapitre
"His fingers tweak one of my nipples, and I moan into yet another kiss.",Ses doigts titillent l'un de mes mamelons et je gémis dans un nouveau baiser.,Ses doigts s'agrippent à l'un de mes mamelons et je gémis sous le choc d'un autre baiser.
"God, that felt so fucking good.","Mon Dieu, que ça faisait du bien.",Ça m'a fait tellement de bien.
But he wasn't good at that kind of thing.,Mais il n'était pas doué pour ce genre de choses.,Ça ne lui venait pas facilement.
"I don't only mean the millions of songs in the digital archive, someone in the station's history had hoarded vinyl like it was going out of style.","Je ne parle pas seulement des millions de chansons contenues dans les archives numériques, mais du fait qu'une personne, dans l'histoire de la station, ait accumulé des vinyles comme si c'était démodé.","Ça ne me dit pas seulement des millions de chansons dans l'archive numérique, mais quelqu'un de l'histoire de la station a rassemblé des disques vinyle comme si c'était la mode."
"After maneuvering around a few tables, he laid her on the corner couch.","Après avoir contourné quelques tables, il l'allongea sur le canapé du coin.","Après avoir fait un peu de manœuvres autour des tables, il l'a posée sur le canapé."
I hum the line to him and search his face for recognition.,Je lui fredonne le morceau et cherche sur son visage pour voir s'il a reconnu la mélodie.,Je lui chante la mélodie et j'observe son visage à la recherche de reconnaissance.
"""Do you think it will ever go away?",Penses-tu que cela disparaîtra un jour ?,Ça ira-t-il jamais à bout ?
"Any other day, his eye contact would be filed in the fantasy category called ""replay.""","N'importe quel autre jour, son contact visuel aurait été catalogué dans l'esprit de Mari dans la catégorie des fantasmes appelée ""replay"".","Être en contact des yeux avec lui serait classé dans la catégorie des fantasmes appelée ""replay""."
"""Such a cynic, you are.""",Tu es un vrai cynique.,"Ça fait un cynique, tu es."
Too relieved to be inside the circle of his embrace again to fight it.,Je suis trop soulagé d'être à nouveau dans le cercle de son étreinte pour lutter.,Ça lui donnait trop de soulagement d'être à nouveau dans son bras.
Not my John.,Pas mon John.,Ça n'est pas mon John.
"I debate driving back down to Philly, even though it's not a good idea in my current frame of mind.","J'envisage de retourner à Philadelphie en voiture, même si ce n'est pas une bonne idée dans l'état d'esprit où je me trouve.","Ça me fait débat de retourner à Philadelphie, même si ce n'est pas une bonne idée dans mon état d'esprit actuel."
"And even though the sea held darkness, the land did too.","Et même si la mer contenait des ténèbres, la terre en contenait aussi.","Ça m'agace, je me dirige vers les étagères situées à l'autre bout de la pièce."
"But you all don't care about that, you have a juicy story for your ratings and your newspapers.","Mais vous vous en moquez tous, vous avez une histoire juteuse pour vos audiences et vos journaux.","Ça ne vous intéresse pas, vous avez une histoire à raconter pour augmenter vos audiences et vos journaux."
"Sunset was near, though it was impossible to tell with the blossoming of dark clouds across the sky.","Le coucher du soleil était proche, même s'il était impossible de le deviner avec l'éclosion de nuages sombres dans le ciel.","Ça faisait peu de temps que le soleil se couchant était à portée, mais il était impossible de dire à quel moment il se coucherait, avec la multiplication des nuages sombres dans le ciel."
"And besides, pirates didn't have coffee with cream and sugar.","Et puis, les pirates ne prenaient pas de café avec de la crème et du sucre.",Ça n'était pas le genre de boisson que les pirates buvaient avec de la crème et du sucre.
She dropped her clothes on the sand and placed a rock on them to keep them from blowing away then glanced at Inna.,"Elle laissa tomber ses vêtements sur le sable et posa une pierre dessus pour les empêcher de s'envoler, puis jeta un coup d'œil à Inna.","Ça lui avait fait tomber ses vêtements sur le sable et elle en posa un rocher pour les empêcher de s'envoler, puis elle regarda Inna."
"He wraps his arms around me, one across my collar and one around my chest, and it feels so damned good.","Il m'entoure de ses bras, l'un autour de mon cou et l'autre autour de ma poitrine, et c'est tellement bon.","Ça sent si bon, il m'enroule autour de mes épaules et laisse tomber son visage sur mon cou avant de prendre une profonde inspiration."
He pulls out a Steely Dan.,Il sort un vinyle de Steely Dan.,Ça fait comme un Steely Dan.
"He'd used her weakness against her, something that she would not forget.",Il avait utilisé sa faiblesse contre elle ;,"Ça lui avait fait oublier qu'il avait utilisé sa faiblesse contre elle, quelque chose qu'elle ne oublierait pas."
Quivering like a pair of virgin teenagers.,Frémissant comme deux ados puceaux.,Ça me fait trembler comme un jeune couple de vierges.
The rain was picking up and it wouldn't be long until it was constant.,La pluie s'intensifia et ne tardera pas à devenir continue.,Ça pleuvait de plus en plus et il ne faudrait pas longtemps pour qu'elle tombe à pic.
The dune grass bent almost horizontally to the ground and clouds of sand rolled down the beach like tumbleweeds.,L'herbe des dunes se courbaient presque horizontalement vers le sol et des nuages de sable roulaient sur la plage comme des chenilles.,Le gazon des dunes s'inclinait presque horizontalement au sol et des nuages de sable roulèrent sur la plage comme des tumbleweeds.
"Mesa turned to walk away, then stopped and looked back.","Mesa se tourna pour s'éloigner, puis s'arrêta et se retourna.","Mesa se tourna pour s'éloigner, puis s'arrêta et regarda derrière lui."
"""It's a great offer,"" he added.","C'est une excellente offre, ajouta-t-il.","Ça fait une très bonne offre, ajouta-t-il."
"I watch him through the double-paned glass of the booth, and I can hear him through the open door.",Je le regarde à travers le double vitrage de la cabine et je l'entends par la porte ouverte.,"Je le regarde à travers les vitres d'une cabine, et je l'entends à travers la porte ouverte."
"""I have a reservation for Andi Dawson,"" Andi said with a satisfied sigh as she reached for her credit card only to end up grumbling when Devyn narrowed his eyes on her until she put it away.","J'ai une réservation au nom d'Andi Dawson, dit Andi avec un soupir de satisfaction en tendant sa carte de crédit, mais elle finit par grommeler quand Devyn la fixa, les yeux plissés  jusqu'à ce qu'elle la range.","Ça s'appelle une réservation pour Andi Dawson, dit Andi avec un soupir de satisfaction en tendant sa carte de crédit, mais elle finit par gronder lorsque Devyn lui fit un regard noir jusqu'à ce qu'elle la mette à l'abri."
"The sooner they could find out what condition the island was in, the sooner he could leave.","Plus vite ils sauraient dans quel état se trouvait l'île, plus vite il pourrait partir.","Ça dépendait de savoir rapidement dans quel état se trouvait l'île, pour qu'il puisse partir."
"Today is Sunday, and Nicki has invited everyone to a celebratory brunch at Rick's Pub.",Nous sommes dimanche et Nicki a invité tout le monde à un brunch de célébration au Rick's Pub.,"Ça fait dimanche, et Nicki a invité tout le monde à un déjeuner festif au Rick's Pub."
"It had taken being disavowed in a very public, painful way to get Dyer to walk away from the two years he'd invested.",Il a fallu qu'il soit désavoué de manière très publique et douloureuse pour que Dyer abandonne les deux années qu'il avait investi dans cette relation.,Ça lui avait fallu d'être démenti de façon très publique et très douloureuse pour qu'il s'éloigne des deux ans qu'il avait mis dans cette relation.
Was this what being a grown-up was like?,"Était-ce ça, être adulte ?",Ça faisait-il partie de la vie adulte ?
No telling what the tide pushed up near the shore.,On ne sait pas ce que la marée poussait près du rivage.,Ça ne faisait pas de doute que le vent avait soufflé sur les flammes.
It rubs over my raw nerves and makes my heart ache.,Elle gratte mes nerfs à vif et me fait mal au cœur.,Ça me frotte sur mes nerfs raides et me fait mal au cœur.
Inna kicked at the floor planks with his bare foot.,Inna donna un coup de pied sur les planches du sol avec son pied nu.,Inna donnait des coups de pied aux planches avec son pied nu.
Was Christopher the pirate who killed Inna's great-great-something-grandmother?,Christopher était-il le pirate qui avait tué l'arrière-arrière-grand-mère d'Inna ?,Êtait Christopher le pirate qui a tué l'arrière-arrière-grand-mère d'Inna ?
"John's erection is thicker than mine, though shorter.","L'érection de John est plus épaisse que la mienne, bien que plus courte.","L'érection de John est plus épaisse que la mienne, mais plus courte."
