sources,references,translations
"Mesa turned to walk away, then stopped and looked back.","Mesa se tourna pour s'éloigner, puis s'arrêta et se retourna.","Ça lui fit tourner le dos pour s'éloigner, puis il s'arrêta et regarda à nouveau vers elle."
"""It's a great offer,"" he added.","C'est une excellente offre, ajouta-t-il.","Ça fait une offre très intéressante, ajouta-t-il."
"I watch him through the double-paned glass of the booth, and I can hear him through the open door.",Je le regarde à travers le double vitrage de la cabine et je l'entends par la porte ouverte.,"Je le regarde à travers le double vitrage du cabine, et je le sens à travers la porte ouverte."
"""I have a reservation for Andi Dawson,"" Andi said with a satisfied sigh as she reached for her credit card only to end up grumbling when Devyn narrowed his eyes on her until she put it away.","J'ai une réservation au nom d'Andi Dawson, dit Andi avec un soupir de satisfaction en tendant sa carte de crédit, mais elle finit par grommeler quand Devyn la fixa, les yeux plissés  jusqu'à ce qu'elle la range.","Ça s'appelle une réservation pour Andi Dawson, dit Andi avec un soupir satisfait en tendant sa carte de crédit, mais elle finit par grommeler lorsque Devyn la fixa d'un regard acéré jusqu'à ce qu'elle la mette à l'abri."
"The sooner they could find out what condition the island was in, the sooner he could leave.","Plus vite ils sauraient dans quel état se trouvait l'île, plus vite il pourrait partir.","Plus tôt ils pourraient découvrir l'état de l'île, plus tôt il pourrait partir."
"Today is Sunday, and Nicki has invited everyone to a celebratory brunch at Rick's Pub.",Nous sommes dimanche et Nicki a invité tout le monde à un brunch de célébration au Rick's Pub.,"Ça fait un dimanche, et Nicki a invité tout le monde à un déjeuner festif au Rick's Pub."
"It had taken being disavowed in a very public, painful way to get Dyer to walk away from the two years he'd invested.",Il a fallu qu'il soit désavoué de manière très publique et douloureuse pour que Dyer abandonne les deux années qu'il avait investi dans cette relation.,Ça avait fallu qu'il soit dénoncé de manière très publique et très douloureuse pour qu'il se détache des deux ans qu'il avait investis.
Was this what being a grown-up was like?,"Était-ce ça, être adulte ?","Ça, c'était ce que c'était d'être adulte ?"
No telling what the tide pushed up near the shore.,On ne sait pas ce que la marée poussait près du rivage.,Ça ne faisait pas de doute que la marée avait poussé des débris près de la côte.
It rubs over my raw nerves and makes my heart ache.,Elle gratte mes nerfs à vif et me fait mal au cœur.,Ça me fait frémir sur mes nerfs rauques et mon cœur me fait mal.
Inna kicked at the floor planks with his bare foot.,Inna donna un coup de pied sur les planches du sol avec son pied nu.,Inna frappa le plancher avec son pied nu.
Was Christopher the pirate who killed Inna's great-great-something-grandmother?,Christopher était-il le pirate qui avait tué l'arrière-arrière-grand-mère d'Inna ?,Ça veut dire que Christopher était un pirate qui a tué l'arrière-arrière-grand-mère d'Inna ?
"John's erection is thicker than mine, though shorter.","L'érection de John est plus épaisse que la mienne, bien que plus courte.","L'érection de John est plus épaisse que la mienne, mais plus courte."
"He scanned the beach, looking for Inna.","Il balaya la plage du regard, à la recherche d'Inna.",Il scana la plage à la recherche d'Inna.
"The water here is still and silent, green with algae and moss, and brackish in my nostrils.","Ici, l'eau est calme et silencieuse, verte avec des algues et de la mousse, et saumâtre dans mes narines.","Ça fait des années que je ne suis pas descendu dans les eaux de la rivière, mais je me souviens bien de sa tranquillité et de son silence."
"He's so big and so solid, I can't help but feel safe with him.",Il est si grand et si solide que je ne peux m'empêcher de me sentir en sécurité avec lui.,"Ça fait si grand et si solide, que je ne peux pas m'empêcher de me sentir en sécurité avec lui."
You've built a great little business here and you should be proud.,Tu as créé une belle petite affaire et tu peux en être fière.,Ça fait un bon petit business que tu as construit ici et tu devrais être fier.
"A light breeze hit her, pushing away the sticky humidity for a moment, and she gulped the fresh airso clean.","Une légère brise l'atteignit, chassant un instant l'humidité poisseuse, et elle avala l'air frais, si pur.","Ça lui donna une légère brise qui chassa la humidité pour un moment, et elle respira l'air frais."
"""And that film is still your birthright.""",Et ce film fait partie de ton patrimoine !,Ça fait toujours partie de ton héritage.
"""What's complicated about it?",Qu'est-ce qui est compliqué ?,Ça ne comporte pas de complexité ?
"""Super helpful,"" Andi mumbled as she tossed it aside and grabbed another one.","Super utile, marmonna Andi en le jetant de côté et en prenant un autre.","Ça a été très utile, marmonna Andi en le jetant de côté et en prenant un autre."
He opened his eyes and reached for a glass to pour some of his favorite Scotch into.,Il ouvrit les yeux et attrapa un verre pour y verser son scotch préféré.,Ça lui fit ouvrir les yeux et il s'approcha d'un verre pour y verser un peu de son whisky préféré.
"""Really, Franklin?""","Vraiment, Franklin ?","Ça va vraiment, Franklin ?"
"Well, that wasn't entirely true because Ben had been more than happy to make sure that she didn't have any reason to come back to the office, call, text, or even send an email.","Enfin, ce n'était pas tout à fait vrai parce que Ben avait été plus qu'heureux de s'assurer qu'elle n'avait aucune raison de revenir au bureau, d'appeler, d'envoyer un message ou même d'envoyer un e-mail.","Ça n'était pas tout à fait vrai car Ben avait été plus que content de s'assurer qu'elle n'avait aucune raison de revenir au bureau, de téléphoner, de texter ou même d'envoyer un e-mail."
There are some things I can't share.,Il y a des choses que je ne peux pas partager.,"Ça y est, il y a des choses que je ne peux pas partager."
"""And if my sister wasn't already lost in whatever the hell you just gave her, she'd remember her manners and introduce us.","Et si ma sœur n'était pas déjà perdue dans ce que tu viens de lui donner, elle se souviendrait de ses bonnes manières et nous présenterait.","Ça va, et si ma sœur n'était pas déjà perdue dans ce que tu viens de lui donner, elle se souviendrait de ses manières et nous présenterait."
"That's one thing I'll miss when I movefresh seafood.""",C'est une chose qui me manquera quand je déménagerai : les fruits de mer frais.,"Ça, c'est une chose que je vais manquer quand je me déplacer  des fruits de mer frais."
"Then a long nap to forget the weather, the bar, Mari.","Puis une longue sieste pour oublier le temps qu'il faisait, le bar, Mari.","Ça fait un long sommeil pour oublier le temps, le bar, Mari."
"That's the third or fourth time I've seen him hauling records out of here.""",C'est la troisième ou quatrième fois que je le vois sortir des disques d'ici pour leur donner.,Ça fait le troisième ou le quatrième fois que je le vois sortir des disques.
"After one last look at The Charlton, Devyn climbed back in the car with a murmured, ""The Mason.""","Après avoir jeté un dernier coup d'œil au Charlton, Devyn remonta dans la voiture en murmurant : ""Le Mason"".","Ça fait un dernier coup d'œil vers The Charlton, Devyn remonta dans la voiture en murmurant :"
During a storm.,Pendant une tempête.,Ça a été pendant une tempête.
"One afternoon he'll choose, and another I will.","Un après-midi, c'est lui qui choisit le lieu, et l'après-midi suivant, c'est moi.","Ça arrivera un après-midi, et l'autre, je le choisirai."
"In fact, it was the only option left.","En fait, c'était la seule option qui lui restait.",Ça faisait en fait partie des seules options restantes.
"""I've been fascinated by fairs, amusement parks, and Ferris wheels since Luke and I were little.","Je suis fasciné par les foires, les parcs d'attractions et les grandes roues depuis que Luke et moi sommes petits.","Ça fait des années que je suis fasciné par les foires, les parcs d'attractions et les roues de fortune."
"In the pack, with the water, and a cell phone with no signal.""","Dans le sac, avec l'eau et un téléphone portable sans signal.","Ça fait un an que je suis dans le pack, avec l'eau et un téléphone portable sans signal."
"""Dyer doesn't do domestic,"" he deadpans before he spins in his rainbow Chuck Taylors and scurries off.","Dyer ne fait pas le ménage, dit-il avant de tourner les talons dans ses Chuck Taylors arc-en-ciel et de s'enfuir en courant.","Ça ne fait pas partie de ses préoccupations, dit-il sans expression avant de faire un tour dans ses chaussures à rayures de l'arc-en-ciel et de s'enfuir."
"""If you need anything, don't bother calling the front desk.","Si vous avez besoin de quoi que ce soit, n'appelez pas la réception.","Si vous avez besoin de quelque chose, n'hésitez pas à appeler la réception."
I had a client up from the city.,J'avais un client qui venait de la ville.,Ça fait un client qui vient de la ville.
She dove under to swim to him.,Elle plongea pour nager jusqu'à lui.,Elle plongea pour nager vers lui.
You can tell me.,Tu peux me le dire.,Ça te fait peur ?
He'd seen himit wasn't his imagination.,"Il l'avait vu, ce n'était pas son imagination.",Ça l'avait vu  il n'était pas question de l'imagination.
"And that may be, but I'm not made for you.","C'est possible, mais je ne suis pas fait pour toi.","Ça peut être, mais je ne suis pas fait pour toi."
"He caught his breath, then moved closer to the pier ruins where she stood.","Il reprit son souffle, puis se rapprocha des ruines de la jetée où elle se tenait.","Ça lui donna du temps de respirer, puis il se rapprocha des ruines du quai où elle se tenait."
I don't like the waterespecially the ocean.,"Je n'aime pas l'eau, surtout l'océan.","Ça me fait peur, surtout l'océan."
"""Of course, it won two Grammys,"" I tell him.","Bien sûr, ils ont gagné deux Grammys avec cet album, lui dis-je.","Ça a gagné deux Grammys, lui dis-je."
