sources,references,translations
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","Ça lui avait fait fermer les yeux et attendre que la douleur explose dans sa tête, mais le son doux et hypnotique l'avait lullé jusqu'au sommeil."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Les nuages s'élevaient en barrière contre la tempête qui s'annonçait.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,"Ça fait ça, elle tourna la page et se mit à froncer les sourcils en parcourant le reste de la liste et décida de commencer à travailler."
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur battait plus vite lorsqu'il réalisa le potentiel qui pendait lourdement dans ce moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulèrent sur les joues de Mari, mêlées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Ça te fait rire de t'essayer.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Ça m'aide à me détendre.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Ça fait des années que je le regarde, et je trouve de plus en plus difficile de résister à lui avec chaque verre que je bois."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","Ça, c'est le seul endroit où je peux me sentir à l'aise, vraiment."
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,Ça lui doit et elle le sait.
His expression is sober.,Son expression est sérieuse.,Son expression est soignée.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Ça pourrait fonctionner avec le chantage.
"His eyes lock on the place where our bodies join, his expression positively feral.","Ses yeux se fixent sur l'endroit où nos corps se rejoignent, son expression est positivement féroce.","Ses yeux s'attardent sur le point où nos corps se rejoignent, son expression est positivement sauvage."
"Hopefully, the repair wouldn't delay closing on the bar's sale.","Avec un peu de chance, la réparation ne retarderait pas la conclusion de la vente du bar.",Ça ne retarderait pas la vente du bar.
"He didn't know how long they sat on the couch holding each other, but it felt like forever.","Il ne savait pas combien de temps ils étaient restés assis sur le canapé à se serrer l'un contre l'autre, mais cela lui a semblé une éternité.","Ça durait longtemps qu'ils restèrent assis sur le canapé, les bras autour de l'autre, mais ça semblait durer pour toujours."
He had to be at work in a few hours.,Il devait être au travail dans quelques heures.,Ça faisait quelques heures qu'il devait être au travail.
"He rubbed his arm, trying to stop the itching that suddenly overtook his skin.","Il se frotta le bras, essayant d'arrêter les démangeaisons qui envahissaient soudain sa peau.","Il se frotta le bras, essayant d'arrêter l'ivresse qui envahissait soudain sa peau."
"I hadn't even known he'd been paying attention, since he'd been distracted then too.","Je ne savais même pas qu'il était attentif, puisqu'il avait été distrait à ce moment-là aussi.","Ça m'a étonné, car je ne savais même pas qu'il m'observait, car il était aussi distrait à ce moment-là."
It was honestly the perfect job for her.,"Pour être honnête, c'était le travail idéal pour elle.",Ça était vraiment le travail parfait pour elle.
He stumbled across the room and put his palms against the wooden door.,Il traversa la pièce en titubant et posa ses paumes contre la porte en bois.,Il traîna dans la pièce et appuya ses mains contre la porte en bois.
"She'd worked hard making the Mermaid's Purse a success, and it wasn't fair that her work was threatened both by a hurricane and by Chase's demonsat the same time.","Elle avait travaillé dur pour faire de la Bourse de la Sirène un succès, et il n'était pas juste que son travail soit menacé à la fois par un ouragan et par les démons de Chase, en même temps.","Ça faisait longtemps qu'elle travaillait dur pour faire du Mermaid's Purse un succès, et il n'était pas juste que son travail soit menacé par un ouragan et par les démons de Chase à la même époque."
"""Sorry, I wasn't thinking.","Désolé, je n'ai pas réfléchi.","Ça va, je n'étais pas en train de penser à ça."
"He nibbled at her earlobe, his hot breath sending shivers down her torso and into her legs.","Il lui mordilla le lobe de l'oreille, son souffle chaud faisant frissonner sa poitrine et ses jambes.","Il mordit son oreille, son souffle chaud lui donnait des frissons le long de son torse et dans ses jambes."
"By diver man's family.""",Par la famille du plongeur.,Ça fait partie de la famille du plongeur.
"I feel his body jolt beneath mine, muscles going rigid.","Je sens son corps tressaillir sous le mien, ses muscles se raidissent.","Je sens son corps se tordre sous le mien, ses muscles se tendre sous ma pression."
"""And I'm sure that there was a good reason why you didn't contact my office,"" Devyn said, moving to return his attention to the woman that hadn't been happy when she'd discovered that he'd planned on doing this audit in person.","Et je suis sûr qu'il y a une bonne raison pour laquelle vous n'avez pas contacté mon bureau, dit Devyn, reportant son attention sur la femme qui n'avait pas été heureuse d'apprendre qu'il avait prévu de faire cet audit en personne.","Ça m'a semblé intéressant de te voir ici, Devyn dit, reportant son attention sur la femme qui n'avait pas été heureuse de découvrir que Devyn avait prévu de faire cet audit en personne."
He'd showered and his damp hair stood in spikes.,Il s'était douché et ses cheveux humides se dressaient en épis.,Il s'était douché et ses cheveux humides se dressaient en épis.
"This is my kingdom, my domain.","C'est mon royaume, mon domaine.","Ça, c'est mon royaume, mon domaine."
"Maybe you can reach me.""",Tu pourras peut-être m'atteindre.,Ça peut être que tu pourras m'atteindre.
"""When she finally shows up, tell her that Devyn MacGregor, CEO of Carta Hotels, is here to do an inspection,"" Devyn said evenly.","Lorsqu'elle se présentera enfin, dites-lui que Devyn MacGregor, PDG des Hôtels Carta, est ici pour une inspection, dit Devyn d'un ton calme.","Ça va falloir un peu de temps avant qu'elle arrive, dit Devyn avec un ton calme."
"""I wish we could've evacuated.""",J'aurai aimé qu'on évacue.,Ça m'aurait plu de pouvoir évacuer.
"As in, people actually have some.","En fait, les gens ont des attentes, tout simplement.",Ça veut dire que des gens en ont.
"I follow him back to the booth, where I'd been in the middle of setting up my next block of songs.","Je le suis jusqu'au studio, où j'étais en train d'installer mon prochain bloc de chansons.","Je le suis jusqu'à la cabine, où j'étais en train de mettre en place le bloc de chansons suivantes."
"This time, I can't stop the shiver that races down my spine.","Cette fois, je ne peux pas arrêter le frisson qui me parcourt l'échine.",Ça me fait frissonner tout le long de ma colonne vertébrale.
"""Practice like this?""",S'entraîner comme ça ?,Ça s'entraîne comme ça ?
"She moaned, then tipped her head back to give him access, her tongue tangling with his larger one.","Elle gémit, puis bascula sa tête en arrière pour lui donner un accès total, sa langue s'emmêlant avec celle plus imposante de Chase.","Ça lui fit gémir, puis elle renversa la tête pour lui donner accès, sa langue se tanglant avec la sienne plus grande."
"His ears are turning red, and his hands flutter a bit when he reaches for the pita bread.",Ses oreilles rougissent et ses mains s'agitent un peu lorsqu'il attrape le pain pita.,"Ses oreilles deviennent rouges, et ses mains tremblent un peu lorsqu'il attrape le pain pita."
"His name is Inna.""",Il s'appelle Inna.,Ça s'appelle Inna.
"""This must have cost a fortune,"" I tell him, pouring another glass.","Cela a dû coûter une fortune, lui dis-je en me versant un autre verre.","Ça doit avoir coûté une fortune, lui dis-je en remplissant un autre verre."
He's a good teacher.,C'est un bon professeur.,Ça fait du bien de l'avoir comme professeur.
She leaned over the railing and pretended to look at the dune.,Elle se pencha sur la balustrade et fit semblant de regarder la dune.,Ça lui faisait plaisir de voir la dune.
"The puppies were adorable,"" Andi said with a solemn nod, making him chuckle as she handed the chocolate bar over to him so that she could grab the notebook that he wasn't allowed to touch after he'd made the mistake of marking a page by folding a corner so that he could come back to it later.","Les chiots étaient adorables, déclara Andi avec un hochement de tête solennel, le faisant rire alors qu'elle lui tendait la barre de chocolat afin de pouvoir saisir le carnet qu'il n'avait pas le droit de toucher après avoir commis l'erreur de marquer une page en pliant un coin pour pouvoir y revenir plus tard.","Ça fait un bon moment que je n'ai pas vu de chiens, dit Andi avec un hochement de tête solennel, lui faisant rire en lui remettant la barre chocolatée pour qu'elle puisse prendre le carnet qu'il n'était pas autorisé à toucher après qu'il eut fait une erreur en pliant un coin d'une page pour qu'il puisse y revenir plus tard."
