sources,references,translations
"""Are we high enough here behind the dunes to be safe from that much water?""","Sommes-nous assez haut ici, derrière les dunes pour être à l'abri d'une telle quantité d'eau ?",Êtes-nous assez hauts derrière les dunes pour être en sécurité face à tant d'eau ?
It wasn't the same.,Ce n'était pas la même chose.,Ça n'était pas le même.
Fucking cookies!,Des putain de cookies !,Ça fait chier les cookies !
"Taller than me, which isn't saying much.","Plus grand que moi, ce qui n'est pas anodin.","Être plus grand que moi, ce qui n'est pas dire beaucoup."
"I've had dreams about that, ever since the night at the station when he asked me out.",J'en ai rêvé depuis la nuit où il m'a demandé de sortir avec lui à la radio.,"Ça m'a fait rêver, depuis la nuit où il m'a invité à sortir."
"""I guess I'm not kissable in the daytime.",Je suppose que je ne suis pas le genre de fille qu'on embrasse en plein jour.,Ça me semble que je ne suis pas baisable en journée.
"Sliding his hand up her thigh, Devyn pressed his tongue against her clit harder, rubbing the tip of his tongue over her as he slid two fingers beneath her panties and slowly pulled the soft material aside, exposing the neatly trimmed hair protecting the swollen lips that had his cock throbbing painfully.","Faisant glisser sa main le long de sa cuisse, Devyn pressa plus fort sa langue contre son clitoris, frottant le bout de sa langue sur elle alors qu'il glissait deux doigts sous sa culotte et tirait lentement le tissu doux sur le côté, exposant les poils bien taillés protégeant les lèvres gonflées qui faisaient douloureusement palpiter sa queue.","Devyn glissa sa main sur sa cuisse, pressant plus fort sa langue contre son clitoris, frottant le bout de sa langue sur elle tout en glissant deux doigts sous sa culotte et en tirant lentement le tissu doux à côté, exposant les cheveux bien taillés qui protégeaient les lèvres gonflées qui faisaient trembler sa queue."
"For several minutes they lay there, struggling to catch their breath as Devyn pressed a kiss against her forehead, the tip of her nose, and finally, he brushed his lips against hers before he pulled back and met her gaze as he said the three words that she'd never expected to hear.","Pendant plusieurs minutes, ils restèrent allongés, luttant pour reprendre leur souffle tandis que Devyn déposait un baiser sur son front, le bout de son nez, et finalement, il effleura ses lèvres avant de se retirer et de croiser son regard en prononçant les trois mots qu'elle ne s'était jamais attendue à entendre.","Ça dura plusieurs minutes, ils restèrent là, luttant pour reprendre leur souffle, Devyn pressa un baiser contre son front, le bout de son nez, puis il effleura ses lèvres avant de se retirer et de croiser son regard, alors qu'il disait les trois mots qu'elle n'attendait pas à entendre."
She'd feel lost if her sister diedand maybe do some crazy things too.,Elle se sentirait perdue si sa sœur mourait  et ferait peut-être des choses folles aussi. Mais son chagrin était bien plus profond qu'une simple perte.,Ça la ferait perdre la tête si sa sœur mourait  et peut-être même faire des choses folle.
"She pretended to savor her coffee, eyes in slits as she peeked at Chase while he drank.","Elle fit semblant de savourer son café, les yeux plissés en fente pour observer Chase pendant qu'il buvait.","Ça lui faisait plaisir de s'amuser à boire son café, les yeux en lignes de mire, tout en regardant Chase boire."
"""Miss Dawson, if you'll come with me?"" he said absently as he glanced down at her resumé while Andi couldn't help but notice the pitying look the other woman was sending her.","Mlle Dawson, veuillez me suivre, fit-il distraitement en jetant un coup d'œil à son CV, alors qu'Andi ne pouvait s'empêcher de voir le regard rempli de pitié que lui jetait l'autre femme.","Ça va, Madame Dawson, si vous voulez venir avec moi ?"
And about us.,Et pour nous.,Ça concerne aussi nous deux.
"After months of wishful thinking, I'm wary.","Après des mois de vœux pieux, je me méfie.","Après plusieurs mois de rêveries, je suis prudent."
"He kissed her with bruising force, and she cried out.","Il l'embrassa avec une force qui la meurtrit, et elle cria.","Il l'embrassa avec une force qui la brisait, et elle cria."
"I don't believe it either, but it's an interesting story.""","Je n'y crois pas non plus, mais c'est une histoire intéressante.","Ça me semble aussi peu probable, mais c'est une belle histoire."
"""I want to make sure it's perfect first.""",Je veux d'abord m'assurer que tout est parfait.,Ça doit être parfait d'abord.
"The tension eased a bit through lunch, as the topic of conversation turned back to music and pop culture in general.","La tension s'est un peu apaisée au cours du déjeuner, le sujet de conversation revenant sur la musique et la culture pop en général.","La tension s'est assouplie un peu au déjeuner, le sujet du débat revenant à la musique et à la culture populaire en général."
He needs to stop being so goddamned...whatever he's being.,Il doit arrêter d'être si sacrément... peu importe ce qu'il est.,Ça lui faut de s'arrêter de se comporter comme un putain de...
"An elf, maybe.","Un elfe, peut-être.",Ça pourrait être un elfe.
"He does it with his whole being, holding nothing back.","Il le fait de tout son être, sans aucune retenue.","Ça, il le fait avec son être entier, rien ne lui manque."
"Had he helped Inna hurt other people, too?",Avait-il aidé Inna à blesser d'autres personnes ?,Êtait-il aidé Inna à blesser d'autres personnes ?
"Well, at least what's been passed down as truth.","Du moins, ce qui a été transmis comme étant la vérité.","Ça, du moins, ce qui a été transmis comme vérité."
"I didn't want to get to know myself, because I was afraid of what I'd find if I looked too closely.","Je ne voulais pas apprendre à me connaître, car j'avais peur de ce que je découvrirais si je regardais de trop près.","Ça m'a fait peur de me connaître, parce que j'étais effrayé de ce que je trouverais si je regardais de près."
And you choose to move away and leave me.,Et tu choisis de t'éloigner et de me quitter.,Ça te choisit de partir et de me laisser.
"His grip is tight, almost painful, and there's a tick in his jaw.","Sa prise est serrée, presque douloureuse, et il y a un tic dans sa mâchoire.","Son étreinte est serrée, presque douloureuse, et il a une mâchoire tendue."
"""'Cause, babe, you can play it down all you want.","Parce que, chéri, tu peux minimiser autant que tu veux.","Ça, mon chéri, tu peux le faire passer comme ça, mais..."
"""I'm not done with storm prep at the shop.""",Je n'ai pas fini de préparer mon magasin contre la tempête.,Ça ne m'a pas fini de préparer la boutique au temps de la tempête.
"""I've heard Annalise whispering into Nanette's ear more than once about how much better you could do than me.","J'ai entendu Annalise chuchoter à l'oreille de Nanette plus d'une fois que tu pourrais trouver mieux que moi. Et elles ont raison, tu pourrais.",Ça m'a été dit que tu as entendu Annalise murmurer dans l'oreille de Nanette plus d'une fois sur le fait que tu pourrais mieux que moi.
"He's a bad person.""",C'est une mauvaise personne.,Ça fait un mauvais type.
"And yet there's such a fire in him, behind his eyes.","Et pourtant, il y a un tel feu en lui, dans son regard.","Et pourtant, il y a un tel feu en lui, derrière ses yeux."
Many mermaids had shielding capability.,Beaucoup de sirènes avaient des capacités de protection.,Ça n'était pas rare chez les sirènes.
"""Not until he's dead,"" Inna growled.","Pas avant qu'il ne soit mort, grogna Inna.","Ça ne sera pas possible tant qu'il sera en vie, grogna Inna."
"If you'd asked me, I'd say he's the most confident person I'd ever met.""","Si tu m'avais posé la question, je t'aurais dit qu'il est la personne la plus sûre d'elle que j'aie jamais rencontrée.","Ça te dirait, il est la personne la plus sûre de elle que j'ai jamais rencontrée."
You look like you've been sucking a lemon.,On dirait que tu as sucé un citron.,"Ça va, tu as l'air de qui a suçé un citron."
Cling to someone who understood? Someone who cared?,S'accrocher à quelqu'un qui comprenait la situation ?,"Être attaché à quelqu'un qui comprend, qui s'inquiète ?"
"For a moment, he lay there staring up at the ceiling and found himself thinking about everything that she did for him over the last few days and...","L'espace d'un instant, il resta allongé, regardant le plafond et repensa à tout ce qu'elle avait fait pour lui ses derniers jours, et...",Ça lui fit songer à tout ce qu'elle lui avait fait pendant les derniers jours et...
"Listened, or just been quiet, but you...""","Écouter, ou simplement me taire, mais tu...",Ça t'a fait taire ?
"""I'd forgotten how clear the sky is inside the eye.",J'avais oublié à quel point le ciel est clair à l'intérieur de l'œil.,Ça me faisait oublier à quel point le ciel est clair à l'intérieur de l'œil.
"""You must think I'm really fucking weird.""",Tu dois penser que je suis vraiment bizarre.,Ça fait que tu penses que je suis vraiment bizarre.
The breeze off the ocean rustled her long hair and whipped her sundress around her legs.,La brise de l'océan faisait bruisser ses longs cheveux et agitait sa robe d'été autour de ses jambes.,La brise de l'océan agita ses longs cheveux et balaya sa robe de plage autour de ses jambes.
"""I won't,"" Drew said as he tightened his hold around her legs.","Ça n'arrivera pas, dit Drew en resserrant son emprise sur les jambes de la jeune femme.","Ça ne sera pas nécessaire, dit Drew en resserrant sa prise autour de ses jambes."
My music library has gotten me out of a lot of sticky social situations.,Ma bibliothèque musicale m'a permis de me sortir de bien des situations sociales délicates.,Ça m'a sauvé des situations sociales délicates.
"""Don't fucking lie to me again,"" I growl, still angry but so in love with this guy.","Ne me mens plus jamais, grogné-je, toujours en colère mais tellement amoureux de ce type.","Ça fait un putain de temps que je ne te vois plus, dit-je en me frottant les cheveux."
"I push myself onto him, and, just as I thought, he slips in easily.","Je me pousse contre lui et, comme je le pensais, il se glisse facilement à l'intérieur.","Je me jette sur lui, et, comme je le pensais, il entre facilement."
