sources,references,translations
"That all happened when she was diagnosed with myeloma, bone marrow cancer.","Tout cela est arrivé quand on lui a diagnostiqué un myélome, un cancer de la moelle osseuse.","Cela s'est produit quand elle a été diagnostiquée de myélome, le cancer du moelle osseuse. English: She was able to walk again after the surgery. French: Elle a pu marcher de nouveau après l'opération. English: He was born in Paris in 1980. French: Il est né à Paris en 1980. English: They have been married for 20 years. French: Ils ont été mariés pendant 20 ans. English: The meeting was scheduled for"
"""Go change those wet clothes before you catch a cold.""",Va changer ces vêtements mouillés avant d'attraper froid.,"""Change tes vêtements humides avant de prendre froid."""
Check flashlight batteries?,Vérifier les piles de la lampe de poche ?,Vérifier les piles de la lampe de poche ?
"Surprising she could read and write, given the times.""","Il est surprenant qu'elle ait su lire et écrire, compte tenu de l'époque.","Étonnante qu'elle puisse lire et écrire, compte tenu des temps."
"""So much so, that I want you to do the same thing for the rest of Carta Hotels.""",À tel point que je veux que tu fasses la même chose pour le reste des hôtels Carta.,"""Aussi bien, je voudrais que vous fassiez la même chose pour le reste des hôtels Carta."""
"""Better figure it out soon.""",Tu ferais mieux de t'en rendre-compte rapidement.,Il faudrait mieux trouver une solution rapidement.
We made it through the storm with minimal damage.,Nous avons traversé la tempête avec un minimum de dégâts.,Nous avons traversé la tempête avec des dommages mineurs.
"Sharing with a mate from uni, who has since moved.",Je partageais le logement avec un ami de l'université qui a déménagé depuis.,"Partageant avec un camarade d'université, qui a depuis emménagé."
Come Undone: Romance Stories Inspired by the Music of Duran Duran,Come Undone : Histoires d'amour inspirées par la musique de Duran Duran,Les histoires d'amour : des romans inspirés par la musique de Duran Duran
And now he was planning to leave her behind and farm some dry land somewhere a million miles away.,"Et maintenant, il prévoyait de la laisser derrière lui et de cultiver une terre aride quelque part à un million de kilomètres d'ici.","Et maintenant, il avait prévu de la laisser derrière lui et de cultiver quelque terre sèche quelque part un million de miles loin."
"I squirt a generous amount over my fingers and slick his cock, encouraging him to pump into my hand.","J'en verse une quantité généreuse sur mes doigts et j'enduis sa bite, l'encourageant à pomper dans ma main.","Je jette une quantité généreuse sur mes doigts et je les huilent sur son pénis, l'incitant à pomper dans ma main. English: I lick his balls and tease his hole with my tongue, making him writhe with pleasure. French: Je lèche ses couilles et je stimule son anus avec ma langue, faisant qu'il se contorsione avec la joie. English: I grab his ass and pull him closer, my hard cock pressing against his hole. French: Je sais son"
Inna might have her already.,Inna l'avait peut-être déjà attrapé.,Inna pourrait déjà l'avoir.
"The first time that he'd heard her humming, he'd squeezed his eyes shut and waited for the pain to explode in his head, only to have the soft, hypnotic sound slowly lull him to sleep.","La première fois qu'il l'avait entendu, il avait fermé ses yeux et attendu que la douleur explose dans sa tête, mais ce fut le contraire.","La première fois qu'il l'entendit humer, il ferma ses yeux et attendit que la douleur explose dans sa tête, pour finalement être lentement ramené au calme par le son doux et hypnotique. English: He was a man who had everything, but he was still searching for something more, something that would make him feel complete. French: Il était un homme qui avait tout, mais il continuait à chercher quelque chose de plus, quelque chose qui lui donnerait un sentiment de complétude."
Towering clouds formed a barricade of weather that was bound to bring a lot of wind and rain to the little island.,Des nuages imposants formaient une enceinte climatique qui allait certainement apporter beaucoup de vent et de pluie sur la petite île.,Des nuages imposants se formaient une barrière météorologique qui devait apporter beaucoup de vent et de pluie sur la petite île.
She turned the page and found herself frowning as she went through the rest of the list and decided that perhaps she should just get started when she realized that there was a third page.,Elle décida qu'elle ferait mieux de commencer lorsqu'elle réalisa qu'il y avait une troisième page.,Elle tourna la page et se mit à froidir en passant le reste de la liste et décida peut-être qu'elle devrait juste commencer lorsqu'elle se rendit compte qu'il y avait une troisième page.
His heart sped as he realized the potential that hung heavily in the moment.,Son cœur s'accéléra lorsqu'il réalisa le potentiel qui planait sur ce moment.,Son cœur battait rapidement lorsqu'il comprit le potentiel qui pesaient lourdement dans le moment.
"Tears flowed down Mari's cheeks, mixed with the rainfall and the seawater.","Les larmes coulaient sur les joues de Mari, se mêlant à la pluie et à l'eau de mer.","Les larmes coulèrent sur les joues de Mari, mélangées à la pluie et à l'eau de mer."
"You're foolish to try.""",C'est idiot d'essayer.,Tu es fou de tenter.
"""I want to take you somewhere you've been dying to go.",Je veux te faire plaisir et t'emmener dans un endroit où tu meurs d'envie d'aller.,Je veux vous emmener où tu as toujours voulu aller.
"He's been eye-fucking me since the moment he walked in the door, and I'm finding it harder and harder to resist him with every pull from my glass.","Il me fait de l'œil depuis qu'il a franchi la porte, et j'ai de plus en plus de mal à lui résister à chaque fois que je bois un verre.","Il a été regardé de la manière suggestive depuis le moment qu'il est entré dans la porte, et je trouve de plus en plus difficile à me résister à lui avec chaque coup de mon verre."
"""The only room I can stand to be in, really, is my bedroom.""","La seule pièce que je peux supporter, c'est ma chambre à coucher.","""La seule pièce où je peux supporter vraiment être, c'est ma chambre."""
She owes me and she knows it.,Elle me doit quelque chose et elle le sait.,Elle me doit et elle le sait.
His expression is sober.,Son expression est sérieuse.,Son expression est sérieuse.
Though the hostage thing might work.,Bien que la prise d'otage semblât être une bonne idée.,Malgré le fait que la prise d'otage puisse fonctionner.
"His eyes lock on the place where our bodies join, his expression positively feral.","Ses yeux se fixent sur l'endroit où nos corps se rejoignent, son expression est positivement féroce.","Ses yeux s'accrochent au point où nos corps se rejoignent, son expression est positivement féroce."
"Hopefully, the repair wouldn't delay closing on the bar's sale.","Avec un peu de chance, la réparation ne retarderait pas la conclusion de la vente du bar.",Espérons plutôt que la réparation ne retarde pas la fermeture de la vente de l'auberge.
"He didn't know how long they sat on the couch holding each other, but it felt like forever.","Il ne savait pas combien de temps ils étaient restés assis sur le canapé à se serrer l'un contre l'autre, mais cela lui a semblé une éternité.","Il ne savait pas combien de temps ils ont restés sur le canapé en s'embrassant, mais cela semblait durer pour toujours."
He had to be at work in a few hours.,Il devait être au travail dans quelques heures.,Il devait être au travail dans quelques heures.
"He rubbed his arm, trying to stop the itching that suddenly overtook his skin.","Il se frotta le bras, essayant d'arrêter les démangeaisons qui envahissaient soudain sa peau.","Il se frotta son bras, essayant d'arrêter l'écorchure qui lui a subitement envahi la peau."
"I hadn't even known he'd been paying attention, since he'd been distracted then too.","Je ne savais même pas qu'il était attentif, puisqu'il avait été distrait à ce moment-là aussi.","Je ne l'avais pas même su qu'il l'avait regardée, car il était distrait à ce moment-là aussi."
It was honestly the perfect job for her.,"Pour être honnête, c'était le travail idéal pour elle.",C'était vraiment le travail parfait pour elle.
He stumbled across the room and put his palms against the wooden door.,Il traversa la pièce en titubant et posa ses paumes contre la porte en bois.,Il est tombé dans la pièce et a posé ses mains contre la porte en bois.
"She'd worked hard making the Mermaid's Purse a success, and it wasn't fair that her work was threatened both by a hurricane and by Chase's demonsat the same time.","Elle avait travaillé dur pour faire de la Bourse de la Sirène un succès, et il n'était pas juste que son travail soit menacé à la fois par un ouragan et par les démons de Chase, en même temps.","Elle s'était beaucoup battue pour faire du succès de la Mermaid's Purse, et c'était injuste qu'elle soit menacée à la fois par un ouragan et par les démons de Chase en même temps. English: The old man was sitting on the porch, his eyes closed, a glass of whiskey in his hand. French: L'homme âgé était assis sur le porche, les yeux fermés, une verre de whisky dans sa main."
"""Sorry, I wasn't thinking.","Désolé, je n'ai pas réfléchi.","Désolé, je n'ai pas pensé à ça."
"He nibbled at her earlobe, his hot breath sending shivers down her torso and into her legs.","Il lui mordilla le lobe de l'oreille, son souffle chaud faisant frissonner sa poitrine et ses jambes.","Il mordait sur son oreille, son souffle chaud lui envoyant des frissons le long de son torse et jusqu'aux jambes."
"By diver man's family.""",Par la famille du plongeur.,Par la famille de ton plongeur.
"I feel his body jolt beneath mine, muscles going rigid.","Je sens son corps tressaillir sous le mien, ses muscles se raidissent.","Je ressent son corps se raide sous la mienne, ses muscles se durcissant."
"""And I'm sure that there was a good reason why you didn't contact my office,"" Devyn said, moving to return his attention to the woman that hadn't been happy when she'd discovered that he'd planned on doing this audit in person.","Et je suis sûr qu'il y a une bonne raison pour laquelle vous n'avez pas contacté mon bureau, dit Devyn, reportant son attention sur la femme qui n'avait pas été heureuse d'apprendre qu'il avait prévu de faire cet audit en personne.","Et je suis sûr qu'il y avait une bonne raison à pourquoi tu n'as pas contacté mon bureau, a dit Devyn en revenant à porter son attention sur la femme qui n'était pas heureuse lorsqu'elle avait découvert que tu avais prévu de faire cette vérification en personne."
