sources,references,translations
"For a moment, he lay there staring up at the ceiling and found himself thinking about everything that she did for him over the last few days and...","L'espace d'un instant, il resta allongé, regardant le plafond et repensa à tout ce qu'elle avait fait pour lui ses derniers jours, et...","Pendant un instant, il resta allongé à fixer le plafond, repensant à tout ce qu'elle avait fait pour lui ces derniers jours et..."
"Listened, or just been quiet, but you...""","Écouter, ou simplement me taire, mais tu...","Écouté, ou simplement tu t'es tu, mais toi..."""
"""I'd forgotten how clear the sky is inside the eye.",J'avais oublié à quel point le ciel est clair à l'intérieur de l'œil.,J'avais oublié comme le ciel est pur au cœur de l'œil.
"""You must think I'm really fucking weird.""",Tu dois penser que je suis vraiment bizarre.,"Tu dois me trouver vraiment trop bizarre, hein."
The breeze off the ocean rustled her long hair and whipped her sundress around her legs.,La brise de l'océan faisait bruisser ses longs cheveux et agitait sa robe d'été autour de ses jambes.,La brise venue de l'océan agitait ses longs cheveux et faisait tournoyer sa robe d'été autour de ses jambes.
"""I won't,"" Drew said as he tightened his hold around her legs.","Ça n'arrivera pas, dit Drew en resserrant son emprise sur les jambes de la jeune femme.","« Je ne le ferai pas », déclara Drew en resserrant son étreinte autour de ses jambes."
My music library has gotten me out of a lot of sticky social situations.,Ma bibliothèque musicale m'a permis de me sortir de bien des situations sociales délicates.,Ma bibliothèque musicale m'a sorti de bien des situations sociales délicates.
"""Don't fucking lie to me again,"" I growl, still angry but so in love with this guy.","Ne me mens plus jamais, grogné-je, toujours en colère mais tellement amoureux de ce type.","« Ne me mens plus, putain, » grogné-je, toujours en colère mais tellement amoureux de ce mec."
"I push myself onto him, and, just as I thought, he slips in easily.","Je me pousse contre lui et, comme je le pensais, il se glisse facilement à l'intérieur.","Je me pousse contre lui et, comme je l’avais imaginé, il pénètre en moi sans difficulté."
"""And I really feel like you should take pity on me and tell me what you know about this hotel,"" he said with a teasing smile that had her returning his smile as she glanced back down at her notes and found herself wondering about something.","Et je pense que tu devrais vraiment avoir pitié de moi et me dire ce que tu sais sur cet hôtel, dit-il avec un sourire taquin qu'elle lui retourna, puis elle regarda ses notes et commença à réfléchir à quelque chose.","« Et j’ai vraiment l’impression que tu devrais avoir pitié de moi et me dire ce que tu sais sur cet hôtel », déclara-t-il avec un sourire taquin qui lui fit rendre son sourire tandis qu’elle baissait de nouveau les yeux vers ses notes, se surprenant à s’interroger sur quelque chose."
That happened to other people.,Cela n'arrivait qu'aux autres.,C'est arrivé aux autres.
"He's the CEO of Carta Hotels,"" the woman said with a polite smile.","C'est le PDG des Hôtels Carta, répondit la femme avec un sourire poli.","« C'est le PDG de Carta Hotels », dit la femme avec un sourire poli."
"I mentally kick myself when relief washes over me, but it's quickly followed by a wave of tenderness for this man that knocks the air out of me.","Je me donne une tape mentale lorsque le soulagement m'envahit, mais ce sentiment est rapidement suivi d'une vague de tendresse pour cet homme qui me coupe l'herbe sous le pied.","Je m'en veux intérieurement quand le soulagement m'envahit, mais une vague de tendresse pour cet homme me coupe aussitôt le souffle."
I may not survive this night.,Je ne survivrai peut-être pas à cette nuit.,Je ne survivrai peut-être pas à cette nuit.
"""And Chase doesn't want me,"" she babbled.","Et Chase ne veut pas de moi, bafouilla-t-elle.","« Et Chase ne me veut pas », gazouilla-t-elle."
The portrait occupied a prized spot on the bar wallone that would typically be filled by a mirror in most bars.,"Le portrait occupait une place de choix sur le mur du bar, une place qui serait normalement occupée par un miroir dans la plupart des bars.","Le portrait occupait une place de choix sur le mur du bar, un espace généralement réservé à un miroir dans la plupart des établissements."
You had to be a fool to go out on the oceaneven that close to shoreon a surfboard.,"Il fallait être fou pour aller sur l'océan, même si c'était près du rivage, avec une planche de surf.","Il fallait être fou pour s'aventurer sur l'océan, même si près de la côte, sur une planche de surf."
He cut through the beach access beside his bar and headed down the boardwalk to the stairs.,Il coupa par l'accès à la plage à côté de son bar et descendit la promenade jusqu'aux escaliers.,Il traversa le passage menant à la plage à côté de son bar et prit la direction de la promenade en bois vers les escaliers.
"As he turned the white disk over, it broke in half in his grip, and dusty fragments spilled into the air and onto the counter.","En retournant le coquillage, ce dernier se brisa en deux dans sa main et des fragments poussiéreux se répandirent dans l'air et sur le comptoir.","Alors qu'il retournait le disque blanc, il se brisa en deux dans sa poignée, et des fragments poussiéreux se répandirent dans l'air et sur le comptoir."
"""Not for a few hours,"" Andi pointed out, shifting anxiously next to him.","Pas avant quelques heures, souligna Andi, se déplaçant anxieusement à côté de lui.","« Pas avant quelques heures », fit remarquer Andi en se tortillant nerveusement à côté de lui."
"""Better sit in the middle.",Mieux vaut s'asseoir au milieu.,Mieux vaut s'asseoir au milieu.
I don't know what to make of this shift in his mood.,Je ne sais pas quoi penser de ce changement d'humeur.,Je ne sais pas quoi penser de ce changement d'humeur.
"Perched on one elbow, I position my lips over the swollen head of his cock and lift my eyes to his face.","En appui sur un coude, je positionne mes lèvres sur son gland engorgé et je lève les yeux vers son visage.","Juchée sur un coude, je place mes lèvres sur le gland tuméfié de sa queue et lève les yeux vers son visage."
"""We've been spending a lot of time together, like I said, and it's been...well, it's been fucking incredible.""","Nous avons passé beaucoup de temps ensemble, comme je l'ai dit, et c'est...","""On a passé beaucoup de temps ensemble, comme je l’ai dit, et c’était… bon, c’était putain de génial."""
Especially nice to be fantasizing about Chase.,Et surtout de fantasmer sur Chase.,Surtout agréable de fantasmer sur Chase.
"I swirl my tongue around the tip, exploring every bump and ridge, every dip and curve.","Je fais tourner ma langue autour de son gland, explorant chaque bosse et chaque crête, chaque creux et chaque courbe.","Je fais tournoyer ma langue autour du bout, explorant chaque bosse et arête, chaque creux et courbe."
And the sex had been amazing.,Et le sexe avait été extraordinaire.,Et le sexe avait été incroyable.
Too bad they couldn't have spent more time together under different circumstances.,Dommage qu'ils n'aient pas pu passer plus de temps ensemble dans d'autres circonstances.,Dommage qu'ils n'aient pas pu passer plus de temps ensemble dans d'autres circonstances.
"I can smell the citrus and sandalwood of John's shampoo, or maybe it's his deodorant, and I quietly take it into my lungs.","Je peux sentir les agrumes et le bois de santal du shampoing de John, ou peut-être est-ce l'odeur de son déodorant, et je m'en imprègne en respirant doucement.","Je respire l'orange et le santal du shampooing de John, ou peut-être de son déodorant, et j'en imprègne silencieusement mes poumons."
"""Tell me about you and Luke at the beach.",Parle-moi de toi et de Luke à la plage.,Raconte-moi toi et Lucas à la plage.
"He smirked. ""That he was a last fling before our marriage.",Qu'il n'était qu'une dernière aventure avant notre mariage.,Il eut un sourire en coin. *« Qu’il était une dernière aventure avant notre mariage. »*
"Why are you giving in so easily?"" He squinted.",Pourquoi cèdes-tu si facilement ?,« Pourquoi tu abandonnes si facilement ? » Il plissa les yeux.
I find the school's directory and look through it for a ‘Patrick.',"Je trouve l'annuaire de l'école et je cherche un ""Patrick"".",Je feuillette l'annuaire de l'école à la recherche d'un « Patrick ».
A fantasy.,Un fantasme.,Une fantaisie.
He slips a hand up into my curly hair and cups the back of my skull.,Il glisse une main dans mes cheveux bouclés et attrape l'arrière de mon crâne.,Il glisse une main dans mes boucles et enserre l'arrière de mon crâne.
"Lead the way.""",Montre-moi le chemin.,"""Montrez le chemin."""
I've never seen anyone eat like him.,Je n'ai jamais vu quelqu'un manger comme lui.,Je n'ai jamais vu personne manger comme lui.
There's a hint of a dimple.,Il a un soupçon de fossettes.,On devine une fossette.
"""I said stop.","J'ai dit ""stop"".",J'ai dit d'arrêter.
"You've been Debby Downer for months, now.""",Tu es rabat-joie depuis des mois.,"""T’as été notre Rachel Rabat-joie pendant des mois, là."""
"""Maybe think about what you would have done in his place.",Réfléchis à ce que tu aurais fait à sa place.,Réfléchis à ce que tu aurais fait à sa place.
She was naked.,Elle était nue.,Elle était nue.
"""That's not what I hear,"" Nicholas murmured, looking thoughtful.","Ce n'est pas ce que j'ai entendu, murmura Nicholas, l'air pensif.","« Ce n’est pas ce que j’entends », murmura Nicolas, l’air pensif."
People think it's strange until we meet up for quiz night at the pub.,Les gens trouvent ça bizarre jusqu'à ce qu'on se retrouve pour une soirée quiz au pub.,Les gens trouvent ça bizarre jusqu’à ce qu’on se retrouve pour le quiz du jeudi au pub.
"The brunette has wrapped her arms around his waist, and I want to scratch her eyes out.",La brune a enroulé ses bras autour de sa taille et j'ai envie de lui arracher les yeux.,"La brune a enroulé ses bras autour de sa taille, et j’ai envie de lui crever les yeux."
